booking_id,hotel,arrival_year,arrival_month,arrival_day_of_month,stays_in_week_nights,stays_in_weekend_nights,avg_price_per_room,country,market_segment_type,booking_status,email,lead_time,arrival_date_week_number
,city hotel,2015,,7,3,0,76.5,prt,online ta,cancelled,james.mason@yahoo.com,76,28
,city hotel,2015,,16,3,0,76.5,prt,online ta,cancelled,mr._c63@verizon.com,82,29
,city hotel,2015,,25,2,2,60.0,prt,groups,not cancelled,jfleming@verizon.com,19,30
,city hotel,2015,,26,0,1,0.0,prt,direct,not cancelled,henry.c52@yandex.com,0,31
,city hotel,2015,,27,1,1,62.0,prt,groups,not cancelled,timothy.r20@verizon.com,25,31
,city hotel,2015,,8,4,2,81.0,fra,online ta,not cancelled,pena.steven@comcast.net,1,32
,city hotel,2015,,11,4,0,105.0,prt,online ta,not cancelled,chan.donald@mail.com,1,33
,city hotel,2015,,14,2,0,87.0,prt,offline ta/to,not cancelled,edward.p@att.com,39,33
,city hotel,2015,,14,2,0,109.0,deu,offline ta/to,not cancelled,rogers_alex@yahoo.com,39,33
,city hotel,2015,,18,3,0,75.0,esp,direct,not cancelled,charles_norton@verizon.com,6,34
,city hotel,2015,,22,1,2,138.5,ita,offline ta/to,not cancelled,susan.h@yandex.com,3,34
,city hotel,2015,,23,3,2,76.5,fra,online ta,not cancelled,lisa_b@aol.com,90,35
,city hotel,2015,,29,1,2,94.5,ita,offline ta/to,not cancelled,michaelgarrett32@zoho.com,145,35
,city hotel,2015,,30,0,1,79.0,prt,direct,cancelled,patricia_l@protonmail.com,12,36
,city hotel,2015,,5,1,1,62.0,prt,groups,cancelled,scott.w@comcast.net,65,36
,city hotel,2015,,5,2,2,60.0,esp,groups,not cancelled,larry_c@aol.com,3,36
,city hotel,2015,,7,2,1,130.33,bel,online ta,not cancelled,jamieconley90@att.com,3,37
,city hotel,2015,,9,2,0,62.0,prt,groups,not cancelled,richardson_denise@verizon.com,69,37
,city hotel,2015,,18,2,0,109.0,prt,offline ta/to,not cancelled,suzanne.dds@protonmail.com,74,38
,city hotel,2015,,18,2,1,115.0,prt,online ta,not cancelled,shane_e@aol.com,27,38
,city hotel,2015,,25,2,1,160.0,prt,offline ta/to,cancelled,gary.w73@xfinity.com,20,39
,city hotel,2015,,25,2,2,185.0,prt,offline ta/to,not cancelled,anthony_g@protonmail.com,56,39
,city hotel,2015,,25,3,2,170.0,prt,groups,cancelled,collin.grant47@protonmail.com,87,39
,city hotel,2015,,30,1,0,170.0,prt,groups,cancelled,barnett_elizabeth18@verizon.com,92,40
,city hotel,2015,,30,1,0,170.0,prt,groups,cancelled,jevans@aol.com,92,40
,city hotel,2015,,2,2,0,100.0,prt,offline ta/to,not cancelled,burch.mark@yahoo.com,164,40
,city hotel,2015,,5,3,1,140.0,prt,groups,cancelled,amanda.c47@protonmail.com,97,41
,city hotel,2015,,5,3,1,140.0,prt,groups,cancelled,joseph.j@yandex.com,97,41
,city hotel,2015,,16,2,0,101.5,prt,offline ta/to,cancelled,walter_kevin@mail.com,102,42
,city hotel,2015,,25,2,2,89.25,bel,online ta,not cancelled,edward_c@mail.com,122,44
,city hotel,2015,,18,3,0,65.0,prt,groups,not cancelled,nathan_j83@gmail.com,140,47
,city hotel,2015,,29,5,0,70.0,prt,offline ta/to,cancelled,michaelmay@hotmail.com,140,53
,city hotel,2016,,2,1,2,101.0,prt,offline ta/to,cancelled,philipcunningham@hotmail.com,150,1
,city hotel,2016,,28,1,2,60.0,prt,offline ta/to,cancelled,april_perez@yandex.com,1,10
,city hotel,2016,,17,3,1,97.0,fra,online ta,cancelled,victoria.brown@yahoo.com,17,12
,city hotel,2016,,18,3,2,212.42,esp,online ta,cancelled,daniel_md@verizon.com,44,12
,city hotel,2016,,20,1,2,78.3,fra,online ta,cancelled,wcastaneda@zoho.com,87,13
,city hotel,2016,,20,2,2,113.6,esp,online ta,cancelled,roy_donald@att.com,42,13
,city hotel,2016,,25,2,1,100.0,prt,offline ta/to,cancelled,hgeorge@xfinity.com,78,13
,city hotel,2016,,30,4,1,140.0,gbr,online ta,cancelled,michaelwyatt@att.com,12,14
,city hotel,2016,,4,3,1,63.49,usa,online ta,not cancelled,jeanettegarrett@yandex.com,113,15
,city hotel,2016,,6,1,0,75.0,prt,offline ta/to,cancelled,mary.r@verizon.com,105,15
,city hotel,2016,,8,6,2,80.75,usa,online ta,cancelled,smith.tiffany@yahoo.com,77,15
,city hotel,2016,,22,2,0,119.0,deu,online ta,cancelled,jonathanmcdonald@outlook.com,7,17
,city hotel,2016,,22,3,2,103.0,pol,groups,cancelled,coleman.jonathan@verizon.com,142,17
,city hotel,2016,,23,1,1,96.0,prt,groups,cancelled,miguel_m99@gmail.com,100,17
,city hotel,2016,,5,3,0,65.0,prt,groups,cancelled,jjackson@yahoo.com,288,19
,city hotel,2016,,5,3,1,99.45,deu,online ta,not cancelled,erik.bryant@att.com,124,19
,city hotel,2016,,7,3,2,138.0,fra,online ta,cancelled,myers_theresa14@protonmail.com,18,19
,city hotel,2016,,12,2,0,62.0,prt,groups,cancelled,taylor.nancy@outlook.com,309,20
,city hotel,2016,,12,2,0,62.0,prt,groups,cancelled,matthew_ford@mail.com,309,20
,city hotel,2016,,12,3,1,116.1,usa,online ta,cancelled,matthew.whitaker22@mail.com,39,20
,city hotel,2016,,13,2,1,101.0,prt,offline ta/to,cancelled,erica_g@outlook.com,309,20
,city hotel,2016,,16,2,1,60.0,prt,groups,cancelled,dawn_francis@zoho.com,451,21
,city hotel,2016,,17,4,0,112.0,prt,offline ta/to,not cancelled,finley.emily18@xfinity.com,323,21
,city hotel,2016,,20,2,1,119.7,swe,online ta,not cancelled,rnichols@xfinity.com,167,21
,city hotel,2016,,24,2,0,130.0,prt,groups,cancelled,emily_m@mail.com,158,22
,city hotel,2016,,26,2,0,62.0,prt,groups,cancelled,greene.molly@aol.com,323,22
,city hotel,2016,,26,3,0,110.0,aut,groups,not cancelled,sparks_sabrina@xfinity.com,316,22
,city hotel,2016,,1,2,0,84.24,chn,online ta,cancelled,steven_w@outlook.com,35,23
,city hotel,2016,,2,3,0,116.1,bel,online ta,cancelled,kristen_peterson@xfinity.com,118,23
,city hotel,2016,,12,4,2,120.0,prt,offline ta/to,cancelled,mr._m95@yahoo.com,69,25
,city hotel,2016,,15,2,0,186.3,esp,online ta,cancelled,david.gutierrez59@hotmail.com,74,25
,city hotel,2016,,15,2,0,130.0,prt,offline ta/to,cancelled,carrie.a@comcast.net,188,25
,city hotel,2016,,17,2,0,141.0,esp,online ta,cancelled,mark.p@comcast.net,11,25
,city hotel,2016,,18,1,1,96.0,prt,groups,cancelled,vanessasalazar13@protonmail.com,156,25
,city hotel,2016,,1,2,1,75.0,prt,offline ta/to,cancelled,kevingonzalez83@gmail.com,114,27
,city hotel,2016,,2,1,1,150.3,gbr,online ta,cancelled,wilkerson_samantha@mail.com,75,27
,city hotel,2016,,7,1,0,134.1,idn,online ta,cancelled,william.p@outlook.com,70,28
,city hotel,2016,,16,1,1,151.0,cze,online ta,cancelled,macevedo@comcast.net,19,29
,city hotel,2016,,23,4,2,121.5,cn,online ta,cancelled,tgraves@zoho.com,61,30
,city hotel,2016,,29,5,2,89.25,ita,online ta,cancelled,holt_marc@xfinity.com,164,31
,city hotel,2016,,6,1,2,121.21,prt,offline ta/to,cancelled,cameronbarnes52@protonmail.com,113,32
,city hotel,2016,,11,2,0,62.0,prt,groups,cancelled,mr..a98@gmail.com,398,33
,city hotel,2016,,12,2,0,96.3,prt,online ta,cancelled,michaelfowler@xfinity.com,225,33
,city hotel,2016,,13,1,2,151.0,fra,online ta,cancelled,donald_w41@hotmail.com,11,33
,city hotel,2016,,19,2,0,115.0,prt,offline ta/to,cancelled,elogan@comcast.net,291,34
,city hotel,2016,,25,2,0,62.0,prt,groups,cancelled,christopheralexander@outlook.com,412,35
,city hotel,2016,,30,3,0,85.5,cn,online ta,cancelled,dpittman@att.com,196,36
,city hotel,2016,,9,2,2,137.7,fra,direct,cancelled,sward75@att.com,38,37
,city hotel,2016,,15,2,0,170.0,fra,direct,cancelled,valerie.d@yandex.com,19,38
,city hotel,2016,,15,2,0,166.9,prt,online ta,cancelled,mr..charles92@verizon.com,70,38
,city hotel,2016,,18,1,2,129.0,mys,online ta,cancelled,robert.h@protonmail.com,21,39
,city hotel,2016,,19,2,1,110.0,prt,offline ta/to,cancelled,mr._d@yandex.com,280,39
,city hotel,2016,,26,2,1,107.0,deu,offline ta/to,not cancelled,walls.mike@mail.com,418,40
,city hotel,2016,,30,2,1,120.0,prt,groups,cancelled,jackson.cody@verizon.com,219,40
,city hotel,2016,,10,5,1,132.3,nor,online ta,cancelled,carrie.d@yandex.com,129,42
,city hotel,2016,,12,4,1,135.0,prt,online ta,cancelled,steven_j@gmail.com,73,42
,city hotel,2016,,13,3,0,95.0,prt,offline ta/to,cancelled,ashley_d@yandex.com,37,42
,city hotel,2016,,25,3,0,69.99,prt,online ta,cancelled,jeffrey_le38@protonmail.com,69,44
,city hotel,2016,,25,2,0,80.1,fra,online ta,cancelled,brady_daugherty@aol.com,69,44
,city hotel,2016,,30,3,2,85.85,gbr,online ta,cancelled,james.davila@comcast.net,244,45
,city hotel,2016,,3,2,0,62.8,prt,groups,cancelled,jacobs.justin@hotmail.com,482,45
,city hotel,2016,,3,3,1,79.2,ita,online ta,cancelled,cpearson53@aol.com,83,45
,city hotel,2016,,7,2,1,100.0,prt,groups,cancelled,sarah.cox@protonmail.com,277,46
,city hotel,2016,,7,2,1,100.0,prt,groups,cancelled,kelly.schwartz@hotmail.com,277,46
,city hotel,2016,,7,2,1,100.0,prt,groups,cancelled,bowman_rita96@outlook.com,277,46
,city hotel,2016,,11,2,0,65.0,prt,groups,cancelled,jordan.timothy@comcast.net,300,46
,city hotel,2016,,11,3,2,76.56,bra,online ta,cancelled,luis.w26@hotmail.com,47,46
,city hotel,2016,,18,2,2,91.5,fra,online ta,cancelled,ian.h@comcast.net,16,47
,city hotel,2016,,25,2,0,90.0,prt,online ta,cancelled,clark_judith@yandex.com,158,48
,city hotel,2016,,25,2,0,52.0,prt,offline ta/to,cancelled,derek_coleman@att.com,308,48
,city hotel,2016,,25,2,0,52.0,prt,offline ta/to,cancelled,theresa.g@protonmail.com,308,48
,city hotel,2016,,7,3,0,93.6,esp,online ta,cancelled,evans.jerry@gmail.com,56,50
,city hotel,2016,,30,2,2,84.15,deu,online ta,cancelled,frank_s@hotmail.com,250,53
,city hotel,2015,,20,2,0,62.0,prt,groups,cancelled,erin_holt@mail.com,307,34
,city hotel,2015,,6,1,1,62.0,prt,groups,cancelled,fuller.alex@att.com,262,28
,city hotel,2015,,26,1,1,62.0,prt,groups,cancelled,kelley_joshua92@gmail.com,374,44
,city hotel,2015,,19,2,1,0.0,prt,groups,cancelled,johnson.michael79@xfinity.com,241,43
,city hotel,2015,,7,5,2,76.5,prt,online ta,cancelled,jacob.c40@att.com,148,28
,city hotel,2015,,15,2,0,62.0,prt,groups,cancelled,johnson_patricia49@zoho.com,271,29
,city hotel,2015,,27,1,1,62.0,prt,groups,cancelled,aoconnell@comcast.net,283,31
,city hotel,2015,,26,2,0,62.0,prt,groups,cancelled,davidcallahan@zoho.com,313,35
,city hotel,2015,,5,1,1,62.0,prt,groups,cancelled,kevin.brewer@zoho.com,323,36
,city hotel,2015,,25,4,0,62.0,prt,groups,cancelled,rhood18@yandex.com,312,35
,city hotel,2015,,18,2,0,101.5,prt,offline ta/to,cancelled,natalie.duke@hotmail.com,336,38
,city hotel,2015,,16,2,0,101.5,prt,offline ta/to,cancelled,megan_w@att.com,364,42
,city hotel,2015,,18,2,0,80.0,prt,offline ta/to,cancelled,ldvm@mail.com,260,38
,city hotel,2015,,22,1,2,86.0,prt,groups,cancelled,elliott_jesse@gmail.com,179,34
,city hotel,2015,,10,1,1,62.0,prt,groups,cancelled,cooley_brett@hotmail.com,358,41
,city hotel,2015,,5,1,2,62.0,prt,groups,cancelled,jose.cole25@outlook.com,414,49
,city hotel,2015,,8,1,0,85.0,fra,direct,not cancelled,lisa.terry@aol.com,0,32
,resort hotel,2015,,1,8,2,108.3,prt,direct,cancelled,reginald_c57@outlook.com,96,27
,resort hotel,2015,,10,5,2,95.27,gbr,online ta,not cancelled,smith.cody@comcast.net,34,28
,resort hotel,2015,,12,0,1,153.0,cn,online ta,not cancelled,allison_j76@gmail.com,53,29
,resort hotel,2015,,20,3,1,135.0,prt,online ta,cancelled,nhurst@zoho.com,41,30
,resort hotel,2015,,27,3,1,120.6,prt,online ta,cancelled,jared.w@xfinity.com,41,31
,resort hotel,2015,,28,3,0,173.0,prt,online ta,cancelled,christina_t39@protonmail.com,11,31
,resort hotel,2015,,11,3,0,112.5,prt,online ta,cancelled,tiffanyanderson@zoho.com,120,33
,resort hotel,2015,,11,8,2,200.7,prt,offline ta/to,not cancelled,johnson_dr.@aol.com,49,33
,resort hotel,2015,,12,10,4,120.6,prt,online ta,cancelled,wcook@gmail.com,85,33
,resort hotel,2015,,10,3,0,108.0,bel,online ta,not cancelled,michael_r@verizon.com,31,37
,resort hotel,2015,,10,10,4,50.15,irl,offline ta/to,not cancelled,carrie.scott@comcast.net,167,37
,resort hotel,2015,,4,3,2,40.05,irl,offline ta/to,not cancelled,william.d43@outlook.com,69,41
,resort hotel,2015,,8,3,1,85.0,deu,online ta,not cancelled,jonathangarcia@yahoo.com,29,41
,resort hotel,2015,,10,1,1,101.5,esp,online ta,not cancelled,matthew.gonzalez@xfinity.com,5,41
,resort hotel,2015,,16,2,0,98.4,usa,online ta,not cancelled,nancy.thomas80@yahoo.com,130,42
,resort hotel,2015,,24,1,0,39.0,prt,groups,cancelled,james.z@protonmail.com,148,43
,resort hotel,2015,,7,1,2,94.0,esp,online ta,not cancelled,ethanmorris@aol.com,4,45
,resort hotel,2015,,23,0,0,0.0,prt,online ta,not cancelled,elijah_b@protonmail.com,56,48
,resort hotel,2015,,5,1,2,68.0,prt,groups,cancelled,samuel_z87@aol.com,149,49
,resort hotel,2015,,5,1,2,68.0,prt,groups,cancelled,kimberly.alexander75@outlook.com,149,49
,resort hotel,2015,,5,1,2,68.0,esp,groups,not cancelled,jrosales57@verizon.com,45,49
,resort hotel,2016,,27,1,0,98.0,prt,online ta,cancelled,elizabeth.rodriguez@xfinity.com,69,9
,resort hotel,2016,,4,15,6,82.0,prt,groups,cancelled,kelly.jones@protonmail.com,162,10
,resort hotel,2016,,24,3,1,84.0,prt,groups,cancelled,smith_jeremy@zoho.com,106,13
,resort hotel,2016,,4,1,1,54.5,deu,groups,not cancelled,brandon_sanchez@xfinity.com,171,15
,resort hotel,2016,,5,4,0,52.2,deu,online ta,not cancelled,lgriffin@protonmail.com,186,15
,resort hotel,2016,,13,3,0,56.0,prt,online ta,cancelled,james.phillips47@outlook.com,26,16
,resort hotel,2016,,16,1,1,54.5,deu,groups,not cancelled,robert.harding@aol.com,183,16
,resort hotel,2016,,28,3,1,80.0,prt,groups,cancelled,mindy_brown@zoho.com,168,18
,resort hotel,2016,,29,2,0,73.0,prt,online ta,cancelled,dianajohnson@comcast.net,65,18
,resort hotel,2016,,30,1,1,86.0,prt,groups,cancelled,jessicavaughn@gmail.com,39,18
,resort hotel,2016,,7,1,2,58.0,prt,online ta,cancelled,cox_cynthia@protonmail.com,80,19
,resort hotel,2016,,8,0,2,39.0,prt,offline ta/to,cancelled,kenneth_r80@hotmail.com,39,20
,resort hotel,2016,,13,2,0,135.0,arg,online ta,cancelled,david.saunders@gmail.com,30,20
,resort hotel,2016,,16,1,1,85.0,deu,groups,not cancelled,mmitchell@aol.com,213,21
,resort hotel,2016,,28,1,1,85.0,deu,groups,not cancelled,tracyalvarado@gmail.com,225,22
,resort hotel,2016,,12,2,2,110.0,prt,groups,cancelled,veronicacruz@outlook.com,277,25
,resort hotel,2016,,9,5,2,81.0,prt,online ta,cancelled,morrison.heather@zoho.com,180,28
,resort hotel,2016,,18,5,2,169.43,prt,online ta,cancelled,davidstark@xfinity.com,14,30
,resort hotel,2016,,24,5,2,194.0,esp,online ta,cancelled,rrojas82@hotmail.com,48,31
,resort hotel,2016,,27,1,0,262.0,rus,online ta,cancelled,julie.barnes@zoho.com,70,31
,resort hotel,2016,,2,4,0,244.5,prt,direct,cancelled,stacymd78@mail.com,36,32
,resort hotel,2016,,7,1,2,157.5,prt,online ta,cancelled,catherine_berry56@mail.com,290,33
,resort hotel,2016,,9,4,0,240.0,prt,online ta,cancelled,alfred_s28@aol.com,179,33
,resort hotel,2016,,9,5,2,126.0,prt,online ta,cancelled,lance_vazquez14@hotmail.com,217,33
,resort hotel,2016,,12,2,1,204.0,bra,direct,cancelled,gerald_thompson41@outlook.com,87,33
,resort hotel,2016,,16,4,0,115.2,prt,offline ta/to,cancelled,william.newton@att.com,183,34
,resort hotel,2016,,31,10,4,117.48,irl,offline ta/to,not cancelled,kelli.w@outlook.com,327,36
,resort hotel,2016,,8,8,2,118.0,prt,online ta,cancelled,joel.p@comcast.net,241,37
,resort hotel,2016,,22,5,2,81.0,prt,offline ta/to,cancelled,wmoody33@comcast.net,191,39
,resort hotel,2016,,23,5,2,85.6,est,offline ta/to,not cancelled,richard_b35@mail.com,338,39
,resort hotel,2016,,8,1,1,63.5,bra,online ta,cancelled,kenneth.k@protonmail.com,151,41
,resort hotel,2016,,8,6,4,91.8,gbr,groups,not cancelled,dquinn71@aol.com,360,41
,resort hotel,2016,,9,0,2,55.0,prt,groups,cancelled,wright.mary@xfinity.com,131,42
,resort hotel,2016,,15,1,0,0.0,prt,complementary,cancelled,roberts_stephanie@aol.com,12,42
,resort hotel,2016,,12,1,2,44.64,prt,online ta,cancelled,katelyn.lee@hotmail.com,159,46
,resort hotel,2016,,18,2,0,37.8,prt,online ta,cancelled,schmidt_christian@verizon.com,46,47
,resort hotel,2016,,26,1,2,30.0,prt,groups,cancelled,martha.b@gmail.com,222,48
,resort hotel,2016,,26,4,1,91.44,fra,online ta,cancelled,jeffrey_walters@outlook.com,168,53
,resort hotel,2016,,26,5,1,49.2,esp,online ta,cancelled,brandon.mendez84@outlook.com,161,53
,resort hotel,2016,,30,2,0,302.11,prt,online ta,cancelled,emily_miller66@comcast.net,44,53
,resort hotel,2016,,22,2,0,27.0,prt,corporate,not cancelled,thornton_stephen74@comcast.net,6,48
,resort hotel,2016,,20,2,0,39.0,prt,direct,not cancelled,moody.andrew36@mail.com,2,4
,resort hotel,2016,,5,0,1,60.0,prt,direct,not cancelled,dawn.bowers@comcast.net,13,50
,resort hotel,2015,,28,1,1,75.0,unknown,corporate,not cancelled,sean_g@xfinity.com,9,40
,resort hotel,2015,,17,3,0,40.05,gbr,groups,cancelled,rguzman@mail.com,259,38
,resort hotel,2015,,19,4,2,172.0,prt,online ta,cancelled,jason.park@zoho.com,132,30
,resort hotel,2016,,21,1,0,65.0,prt,corporate,not cancelled,villarreal.victoria@hotmail.com,1,26
,resort hotel,2015,,3,3,0,36.0,prt,offline ta/to,cancelled,dalton.jenna@protonmail.com,244,36
,resort hotel,2015,,3,3,0,36.0,prt,offline ta/to,cancelled,theresa.k@outlook.com,244,36
,resort hotel,2015,,26,5,2,54.99,prt,offline ta/to,cancelled,dennislewis64@att.com,267,39
,resort hotel,2015,,21,6,2,166.0,prt,online ta,cancelled,montgomery.paul@comcast.net,152,30
,resort hotel,2015,,13,0,1,117.9,prt,online ta,not cancelled,corey_jones@mail.com,2,29
,resort hotel,2015,,7,7,2,110.7,nor,offline ta/to,not cancelled,mcmillan.connor@zoho.com,162,28
,resort hotel,2015,,18,1,2,120.6,esp,online ta,not cancelled,markwang@gmail.com,29,29
,resort hotel,2016,,12,2,0,67.0,prt,groups,cancelled,peterson_matthew@yandex.com,468,20
,resort hotel,2015,,4,1,0,112.0,gbr,direct,not cancelled,joseph_davies@xfinity.com,158,32
,resort hotel,2015,,10,5,1,140.9,prt,direct,not cancelled,martin_heather@aol.com,136,33
,resort hotel,2015,,16,4,2,107.0,esp,offline ta/to,not cancelled,peter_s@xfinity.com,90,34
,resort hotel,2015,,28,0,1,56.98,ita,online ta,not cancelled,dbell@yahoo.com,13,40
,resort hotel,2015,,23,5,2,89.2,gbr,offline ta/to,not cancelled,jay.h@yahoo.com,82,39
,resort hotel,2015,,23,6,2,51.7,irl,offline ta/to,not cancelled,cynthia_j@mail.com,224,39
,resort hotel,2015,,12,5,2,77.57,gbr,groups,not cancelled,aguilar_gary@zoho.com,283,42
,resort hotel,2015,,29,7,2,42.6,bel,direct,not cancelled,tabitha.webb@verizon.com,99,44
,resort hotel,2015,,12,2,0,48.0,prt,corporate,not cancelled,steven_alvarez46@aol.com,21,46
,resort hotel,2015,,7,6,2,50.66,aut,online ta,not cancelled,marcus_johnson73@outlook.com,12,45
,resort hotel,2015,,17,4,0,42.0,prt,corporate,not cancelled,nicole.wells@yahoo.com,0,47
,resort hotel,2015,,27,2,0,60.0,prt,corporate,cancelled,hale.andrea@hotmail.com,15,48
,resort hotel,2016,,30,0,1,66.0,prt,groups,not cancelled,josephdavis90@outlook.com,17,45
,resort hotel,2015,,14,5,1,63.9,esp,offline ta/to,not cancelled,snyder.mark@hotmail.com,45,51
,resort hotel,2015,,28,0,1,30.0,prt,corporate,not cancelled,mr..jr.@xfinity.com,10,53
,resort hotel,2016,,16,1,0,58.0,chn,online ta,not cancelled,alicia_s@yahoo.com,0,12
,resort hotel,2016,,13,2,0,49.0,prt,direct,not cancelled,travismontes@protonmail.com,5,3
,resort hotel,2016,,11,3,1,29.0,prt,offline ta/to,not cancelled,karenhernandez@comcast.net,2,3
,resort hotel,2016,,13,1,0,67.5,prt,direct,not cancelled,anitamclaughlin29@comcast.net,9,7
,resort hotel,2016,,12,2,0,160.5,esp,online ta,not cancelled,kdorsey@gmail.com,1,7
,resort hotel,2016,,13,1,0,55.0,prt,direct,not cancelled,troy.m@comcast.net,4,7
,resort hotel,2016,,28,0,1,26.0,prt,offline ta/to,not cancelled,anthony.sawyer@protonmail.com,3,10
,resort hotel,2016,,22,5,2,49.71,jam,offline ta/to,not cancelled,joshua_s59@zoho.com,34,9
,resort hotel,2016,,15,3,0,33.3,gbr,offline ta/to,not cancelled,amy_ross@zoho.com,10,12
,resort hotel,2016,,22,4,0,95.5,fin,direct,not cancelled,megan.gutierrez@comcast.net,35,13
,resort hotel,2016,,28,0,1,30.67,swe,online ta,not cancelled,pwhite@gmail.com,1,14
,resort hotel,2016,,7,2,0,53.1,gbr,offline ta/to,not cancelled,regina.curtis74@comcast.net,17,15
,resort hotel,2016,,2,5,2,89.25,gbr,offline ta/to,not cancelled,john_f@protonmail.com,71,14
,resort hotel,2016,,29,0,0,0.0,prt,online ta,not cancelled,natalie.d18@yahoo.com,73,18
,resort hotel,2016,,28,2,0,52.2,deu,online ta,not cancelled,morrow_christian61@yahoo.com,111,18
,resort hotel,2016,,7,1,0,60.0,prt,offline ta/to,not cancelled,isaiah.myers93@comcast.net,4,19
,resort hotel,2016,,26,3,0,150.0,ago,online ta,not cancelled,ashley_adams27@gmail.com,3,22
,resort hotel,2016,,6,3,1,84.6,prt,offline ta/to,not cancelled,shannonpalmer@comcast.net,147,24
,resort hotel,2016,,5,5,2,107.69,gbr,online ta,not cancelled,james_a27@att.com,143,24
,resort hotel,2016,,17,2,2,237.0,gbr,online ta,not cancelled,wknight@zoho.com,58,25
,resort hotel,2016,,24,4,2,91.8,prt,offline ta/to,not cancelled,susan.k@gmail.com,170,26
,resort hotel,2016,,17,4,2,243.0,prt,direct,not cancelled,john.lopez34@xfinity.com,15,30
,resort hotel,2016,,18,4,1,182.1,prt,direct,not cancelled,eduardo_allen@zoho.com,3,30
,resort hotel,2016,,26,1,0,118.0,prt,corporate,not cancelled,curtiscross@xfinity.com,4,31
,resort hotel,2016,,23,4,2,194.0,esp,online ta,not cancelled,bknight@verizon.com,43,30
,resort hotel,2016,,31,2,2,95.4,cn,offline ta/to,not cancelled,james_h@protonmail.com,187,32
,resort hotel,2016,,4,3,0,195.58,prt,online ta,not cancelled,michael.long@yahoo.com,15,32
,resort hotel,2016,,6,1,1,200.05,arg,online ta,not cancelled,jonathanbrown@aol.com,1,32
,resort hotel,2016,,6,3,2,211.0,prt,online ta,not cancelled,veronica_jackson@yandex.com,34,32
,resort hotel,2016,,14,0,1,215.0,deu,offline ta/to,not cancelled,kathleen.h@verizon.com,17,34
